"Country or Area Code","Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"255","Greenland","Urban Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","21671","23"
"255","Greenland","Urban Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","21457","23"
"255","Greenland","Urban Female","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","21334","23"
"255","Greenland","Urban Female","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","21397","23"
"255","Greenland","Urban Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","21378","23"
"255","Greenland","Urban Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","21337","23"
"255","Greenland","Urban Female","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","21298","23"
"255","Greenland","Urban Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","21135","23"
"255","Greenland","Urban Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","24771","23"
"255","Greenland","Urban Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","24626","23"
"255","Greenland","Urban Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","24454","23"
"255","Greenland","Urban Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","24257","23"
"255","Greenland","Urban Male","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","24189","23"
"255","Greenland","Urban Male","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","24092","23"
"255","Greenland","Urban Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","24043","23"
"255","Greenland","Urban Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","23993","23"
"255","Greenland","Urban Male","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","23930","23"
"255","Greenland","Urban Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","23767","23"
"267","Guam","Urban Female","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","24141","3"
"267","Guam","Urban Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","23596","3"
"267","Guam","Urban Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","23064","3"
"267","Guam","Urban Female","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","24334","2"
"267","Guam","Urban Female","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","23803","2"
"267","Guam","Urban Male","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","29033","3"
"267","Guam","Urban Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","28378","3"
"267","Guam","Urban Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","27737","3"
"267","Guam","Urban Male","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","26738","2"
"267","Guam","Urban Male","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","26156","2"
"230","Honduras","Urban Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1705565",""
"230","Honduras","Urban Female","1988","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","881015",""
"230","Honduras","Urban Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1555369",""
"230","Honduras","Urban Male","1988","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","793929",""
"97","Hong Kong SAR","Urban Female","1986","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","2447550",""
"97","Hong Kong SAR","Urban Male","1986","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","2576497",""
"175","Hungary","Urban Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3493342",""
"175","Hungary","Urban Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3488947",""
"175","Hungary","Urban Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3505696",""
"175","Hungary","Urban Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","3481023",""
"175","Hungary","Urban Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3470631",""
"175","Hungary","Urban Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3372657",""
"175","Hungary","Urban Female","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3381951",""
"175","Hungary","Urban Female","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3403554",""
"175","Hungary","Urban Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3386171",""
"175","Hungary","Urban Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3384884",""
"175","Hungary","Urban Female","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3386695",""
"175","Hungary","Urban Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3422045",""
"175","Hungary","Urban Female","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3419301",""
"175","Hungary","Urban Female","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3399737",""
"175","Hungary","Urban Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3378499",""
"175","Hungary","Urban Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","3364379",""
"175","Hungary","Urban Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3364889",""
"175","Hungary","Urban Female","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3486756",""
"175","Hungary","Urban Female","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3284714",""
"175","Hungary","Urban Female","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3271681",""
"175","Hungary","Urban Female","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3254066",""
"175","Hungary","Urban Female","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3142098",""
"175","Hungary","Urban Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3078582",""
"175","Hungary","Urban Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3079592",""
"175","Hungary","Urban Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3101463",""
"175","Hungary","Urban Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","3091857",""
"175","Hungary","Urban Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3073458",""
"175","Hungary","Urban Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2991619",""
"175","Hungary","Urban Male","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3003675",""
"175","Hungary","Urban Male","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3028148",""
"175","Hungary","Urban Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3016070",""
"175","Hungary","Urban Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3018697",""
"175","Hungary","Urban Male","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3025255",""
"175","Hungary","Urban Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3073014",""
"175","Hungary","Urban Male","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3084877",""
"175","Hungary","Urban Male","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3073045",""
"175","Hungary","Urban Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3058211",""
"175","Hungary","Urban Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","3052894",""
"175","Hungary","Urban Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3050345",""
"175","Hungary","Urban Male","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3188313",""
"175","Hungary","Urban Male","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3000826",""
"175","Hungary","Urban Male","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2994596",""
"175","Hungary","Urban Male","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2982542",""
"175","Hungary","Urban Male","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2878792",""
"177","Iceland","Urban Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","136104","2"
"177","Iceland","Urban Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","134617","23"
"177","Iceland","Urban Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","133639","23"
"177","Iceland","Urban Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","132192","23"
"177","Iceland","Urban Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","130403","23"
"177","Iceland","Urban Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","130403","23"
"177","Iceland","Urban Female","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","128477","23"
"177","Iceland","Urban Female","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","126722","23"
"177","Iceland","Urban Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","125097","23"
"177","Iceland","Urban Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","123958","23"
"177","Iceland","Urban Female","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","122983","23"
"177","Iceland","Urban Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","121952","23"
"177","Iceland","Urban Female","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","120818","23"
"177","Iceland","Urban Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","117725","23"
"177","Iceland","Urban Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","115920","23"
"177","Iceland","Urban Female","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","114635","2"
"177","Iceland","Urban Female","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","113012","2"
"177","Iceland","Urban Female","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","110906","2"
"177","Iceland","Urban Female","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","109317","2"
"177","Iceland","Urban Female","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","108159","2"
"177","Iceland","Urban Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","134827","2"
"177","Iceland","Urban Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","133340","23"
"177","Iceland","Urban Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","132371","23"
"177","Iceland","Urban Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","131217","23"
"177","Iceland","Urban Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","129258","23"
"177","Iceland","Urban Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","129258","23"
