"Country or Area Code","Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"149","Albania","Rural Male","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1064767",""
"149","Albania","Rural Male","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1052600",""
"149","Albania","Rural Male","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1034700",""
"149","Albania","Rural Male","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1017000",""
"149","Albania","Rural Male","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1002700",""
"30","Algeria","Rural Female","1998","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","5971625","2"
"30","Algeria","Rural Male","1998","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","6162303","2"
"261","American Samoa","Rural Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","15082","3"
"261","American Samoa","Rural Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","16092","3"
"209","Argentina","Rural Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1770757","4"
"209","Argentina","Rural Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1781306","4"
"209","Argentina","Rural Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1792608","4"
"209","Argentina","Rural Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1798407",""
"209","Argentina","Rural Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1804295","4"
"209","Argentina","Rural Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1817243","4"
"209","Argentina","Rural Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1961329","4"
"209","Argentina","Rural Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1986888","4"
"209","Argentina","Rural Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2013097","4"
"209","Argentina","Rural Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","2029773",""
"209","Argentina","Rural Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2039553","4"
"209","Argentina","Rural Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2064546","4"
"86","Armenia","Rural Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","580061","2"
"86","Armenia","Rural Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","579503","2"
"86","Armenia","Rural Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","579481","2"
"86","Armenia","Rural Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","548837","5"
"86","Armenia","Rural Female","1989","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","526443",""
"86","Armenia","Rural Female","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","541800",""
"86","Armenia","Rural Female","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","545400",""
"86","Armenia","Rural Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","571985","2"
"86","Armenia","Rural Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","569812","2"
"86","Armenia","Rural Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","568199","2"
"86","Armenia","Rural Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","508243","5"
"86","Armenia","Rural Male","1989","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","531694",""
"86","Armenia","Rural Male","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","541900",""
"86","Armenia","Rural Male","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","541700",""
"262","Australia","Rural Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1237238","2"
"262","Australia","Rural Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1158236",""
"262","Australia","Rural Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1802182","6"
"262","Australia","Rural Female","1986","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1084759",""
"262","Australia","Rural Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1351163","2"
"262","Australia","Rural Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1266601",""
"262","Australia","Rural Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1866526","6"
"262","Australia","Rural Male","1986","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1200452",""
"151","Austria","Rural Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1339872","2"
"151","Austria","Rural Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1395610","2"
"151","Austria","Rural Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1324361","2"
"151","Austria","Rural Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1367987","2"
"88","Azerbaijan","Rural Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2038600",""
"88","Azerbaijan","Rural Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2022100",""
"88","Azerbaijan","Rural Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2044100",""
"88","Azerbaijan","Rural Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2027600",""
"88","Azerbaijan","Rural Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2009600",""
"88","Azerbaijan","Rural Female","1999","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1986721","2"
"88","Azerbaijan","Rural Female","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1989900",""
"88","Azerbaijan","Rural Female","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1951800",""
"88","Azerbaijan","Rural Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1910300",""
"88","Azerbaijan","Rural Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1881700",""
"88","Azerbaijan","Rural Female","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1863700",""
"88","Azerbaijan","Rural Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1846300",""
"88","Azerbaijan","Rural Female","1989","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1659411","2"
"88","Azerbaijan","Rural Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1991600",""
"88","Azerbaijan","Rural Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1970000",""
"88","Azerbaijan","Rural Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1985700",""
"88","Azerbaijan","Rural Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1964800",""
"88","Azerbaijan","Rural Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1942100",""
"88","Azerbaijan","Rural Male","1999","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1913133","2"
"88","Azerbaijan","Rural Male","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1918300",""
"88","Azerbaijan","Rural Male","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1888600",""
"88","Azerbaijan","Rural Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1857800",""
"88","Azerbaijan","Rural Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1835100",""
"88","Azerbaijan","Rural Male","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1801100",""
"88","Azerbaijan","Rural Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1759500",""
"88","Azerbaijan","Rural Male","1989","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1555882","2"
"211","Bahamas","Rural Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","20584",""
"211","Bahamas","Rural Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","21417",""
"90","Bahrain","Rural Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","24910",""
"90","Bahrain","Rural Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","33791",""
"89","Bangladesh","Rural Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","48557582",""
"89","Bangladesh","Rural Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","43886407",""
"89","Bangladesh","Rural Female","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","42894411","4"
"89","Bangladesh","Rural Female","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","42103500","4"
"89","Bangladesh","Rural Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","50887064",""
"89","Bangladesh","Rural Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","45113704",""
"89","Bangladesh","Rural Male","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","44790811","4"
"89","Bangladesh","Rural Male","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","44028561","4"
"155","Belarus","Rural Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1474050",""
"155","Belarus","Rural Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1506448",""
"155","Belarus","Rural Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1537856",""
"155","Belarus","Rural Female","1999","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1645296","2"
"155","Belarus","Rural Female","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1634210",""
"155","Belarus","Rural Female","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1642208",""
"155","Belarus","Rural Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1677289",""
"155","Belarus","Rural Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1709011",""
"155","Belarus","Rural Female","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1735172",""
"155","Belarus","Rural Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1758156",""
"155","Belarus","Rural Female","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1752600",""
"155","Belarus","Rural Female","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1761900",""
"155","Belarus","Rural Female","1989","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1898176","2"
"155","Belarus","Rural Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1299833",""
"155","Belarus","Rural Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1326428",""
"155","Belarus","Rural Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1352189",""
"155","Belarus","Rural Male","1999","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1438425","2"
"155","Belarus","Rural Male","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1429372",""
"155","Belarus","Rural Male","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1408291",""
"155","Belarus","Rural Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1436446",""
"155","Belarus","Rural Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1460529",""
"155","Belarus","Rural Male","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1479452",""
"155","Belarus","Rural Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1501378",""
"155","Belarus","Rural Male","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1554200",""
"155","Belarus","Rural Male","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1562500",""
"155","Belarus","Rural Male","1989","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1612253","2"
"212","Belize","Rural Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","68400","4"
"212","Belize","Rural Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","66800","4"
"212","Belize","Rural Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","65200","4"
"212","Belize","Rural Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","63750","4"
"212","Belize","Rural Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","60950",""
"212","Belize","Rural Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","62250","4"
"212","Belize","Rural Female","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","60560","4"
"212","Belize","Rural Female","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","56985","4"
"212","Belize","Rural Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","54875","4"
"212","Belize","Rural Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","51800","4"
"212","Belize","Rural Female","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","53375","4"
"212","Belize","Rural Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","52025","4"
"212","Belize","Rural Female","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","51521","4"
"212","Belize","Rural Female","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","50779","4"
"212","Belize","Rural Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","47860",""
"212","Belize","Rural Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","49743","4"
"212","Belize","Rural Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","48188","4"
"212","Belize","Rural Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","73200","4"
"212","Belize","Rural Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","71300","4"
"212","Belize","Rural Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","69500","4"
"212","Belize","Rural Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","67730","4"
"212","Belize","Rural Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","64713",""
"212","Belize","Rural Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","66095","4"
"212","Belize","Rural Male","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","64370","4"
"212","Belize","Rural Male","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","61405","4"
"212","Belize","Rural Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","59150","4"
"212","Belize","Rural Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","56560","4"
"212","Belize","Rural Male","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","53245","4"
"212","Belize","Rural Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","52000","4"
"212","Belize","Rural Male","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","56049","4"
"212","Belize","Rural Male","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","55533","4"
"212","Belize","Rural Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","52153",""
"212","Belize","Rural Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","53883","4"
"212","Belize","Rural Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","52784","4"
"18","Benin","Rural Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","2136080","2"
"18","Benin","Rural Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1883317","4"
"18","Benin","Rural Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1792926","4"
"18","Benin","Rural Female","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1750382","4"
"18","Benin","Rural Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1708605","4"
"18","Benin","Rural Female","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1665803","4"
"18","Benin","Rural Female","1992","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1626213",""
"18","Benin","Rural Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","2003701","2"
"18","Benin","Rural Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1792800","4"
"18","Benin","Rural Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1702874","4"
"18","Benin","Rural Male","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1658565","4"
"18","Benin","Rural Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1616138","4"
"18","Benin","Rural Male","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1575812","4"
"18","Benin","Rural Male","1992","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1533145",""
"213","Bolivia","Rural Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1497868",""
"213","Bolivia","Rural Female","1992","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1348126","7"
"213","Bolivia","Rural Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1629086",""
"213","Bolivia","Rural Male","1992","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1377820","7"
"154","Bosnia and Herzegovina","Rural Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1307988","2"
"154","Bosnia and Herzegovina","Rural Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1338224","2"
"21","Botswana","Rural Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","681011","4"
"21","Botswana","Rural Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","385614",""
"21","Botswana","Rural Female","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","484058","4"
"21","Botswana","Rural Female","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","471809","4"
"21","Botswana","Rural Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","636795","4"
"21","Botswana","Rural Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","384769",""
"21","Botswana","Rural Male","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","422913","4"
"21","Botswana","Rural Male","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","410781","4"
"214","Brazil","Rural Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","15152189","8"
"214","Brazil","Rural Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","16266856","2"
"214","Brazil","Rural Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","17203619","2"
"214","Brazil","Rural Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","16693022","9"
"214","Brazil","Rural Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","17726476","2"
"214","Brazil","Rural Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","18630866","2"
"91","Brunei","Rural Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","45217","10"
"91","Brunei","Rural Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","40062",""
"91","Brunei","Rural Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","48928","10"
"91","Brunei","Rural Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","47009",""
"153","Bulgaria","Rural Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1185432",""
"153","Bulgaria","Rural Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1197621",""
"153","Bulgaria","Rural Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1216526",""
"153","Bulgaria","Rural Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1243214",""
"153","Bulgaria","Rural Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1234354",""
"153","Bulgaria","Rural Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1313795",""
"153","Bulgaria","Rural Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1361362",""
"153","Bulgaria","Rural Female","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1367497",""
"153","Bulgaria","Rural Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1377384",""
"153","Bulgaria","Rural Female","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1393465",""
"153","Bulgaria","Rural Female","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1414652",""
"153","Bulgaria","Rural Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1448255",""
"153","Bulgaria","Rural Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1463265",""
"153","Bulgaria","Rural Female","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1484125",""
"153","Bulgaria","Rural Female","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1508189",""
"153","Bulgaria","Rural Female","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1535477",""
"153","Bulgaria","Rural Female","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1574362",""
"153","Bulgaria","Rural Female","1985","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1584391",""
"153","Bulgaria","Rural Female","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1563124",""
"153","Bulgaria","Rural Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1155193",""
"153","Bulgaria","Rural Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1166593",""
"153","Bulgaria","Rural Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1184597",""
"153","Bulgaria","Rural Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1211153",""
"153","Bulgaria","Rural Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1201343",""
"153","Bulgaria","Rural Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1279161",""
"153","Bulgaria","Rural Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1326807",""
"153","Bulgaria","Rural Male","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1336437",""
"153","Bulgaria","Rural Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1347995",""
"153","Bulgaria","Rural Male","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1366177",""
"153","Bulgaria","Rural Male","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1388270",""
"153","Bulgaria","Rural Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1414308",""
"153","Bulgaria","Rural Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1430429",""
"153","Bulgaria","Rural Male","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1454258",""
"153","Bulgaria","Rural Male","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1482362",""
"153","Bulgaria","Rural Male","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1514637",""
"153","Bulgaria","Rural Male","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1543974",""
"153","Bulgaria","Rural Male","1985","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1567667",""
"153","Bulgaria","Rural Male","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1527460",""
"19","Burkina Faso","Rural Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","4570258","11"
"19","Burkina Faso","Rural Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","4053638","11"
"19","Burkina Faso","Rural Female","1985","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","3677170","2"
"19","Burkina Faso","Rural Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3849525","11"
"19","Burkina Faso","Rural Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3849868","11"
"19","Burkina Faso","Rural Male","1985","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","3358606","2"
"17","Burundi","Rural Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2949812","4"
"17","Burundi","Rural Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2906303","4"
"17","Burundi","Rural Female","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2863096","4"
"17","Burundi","Rural Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2818624","4"
"17","Burundi","Rural Female","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2774889","4"
"17","Burundi","Rural Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","2565422","2"
"17","Burundi","Rural Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2771124","4"
"17","Burundi","Rural Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2726987","4"
"17","Burundi","Rural Male","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2681169","4"
"17","Burundi","Rural Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2635963","4"
"17","Burundi","Rural Male","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2591399","4"
"17","Burundi","Rural Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","2394327","2"
